id,text1,text2
RU-63-SYSTEM-REFERENCE-PG,"культурную потерю — огонь уничтожил часть собора нотр-дам-де-пари .
однако мало кто знает , что однажды этот храм , пострадавший в годы великой французской революции , уже практически возродился из пепла .
в 1831 году виктор гюго написал свой роман « собор парижской богоматери » , чем привлек невероятное внимание общественности к разрушающемуся старинному зданию , которое чуть было не разобрали на кирпичики и всерьез собирались сносить .
",живущим близ собора детям и беременным рекомендовали обратиться к врачам
RU-63-REFERENCE-SYSTEM-PG,живущим близ собора детям и беременным рекомендовали обратиться к врачам,"культурную потерю — огонь уничтожил часть собора нотр-дам-де-пари .
однако мало кто знает , что однажды этот храм , пострадавший в годы великой французской революции , уже практически возродился из пепла .
в 1831 году виктор гюго написал свой роман « собор парижской богоматери » , чем привлек невероятное внимание общественности к разрушающемуся старинному зданию , которое чуть было не разобрали на кирпичики и всерьез собирались сносить .
"
RU-63-SYSTEM-REFERENCE-BERT,"корреспондент « мк » выяснил , почему реконструкция собора в столице",живущим близ собора детям и беременным рекомендовали обратиться к врачам
RU-63-REFERENCE-SYSTEM-BERT,живущим близ собора детям и беременным рекомендовали обратиться к врачам,"корреспондент « мк » выяснил , почему реконструкция собора в столице"
RU-126-SYSTEM-REFERENCE-PG,"в начале xx века развернулись опийные войны и появились первые конвенции об ограничении оборота наркотиков .
россия была одной из родоначальниц этой борьбы , и сегодня мы продолжаем борьбу с этими зависимостями .
конечно , международный день борьбы с наркоманией и наркобизнесом — не праздник , а день памяти о людях , жизни которых унесли эти пагубные пристрастия .
","за последний год в москве стало на 11,7% меньше наркоманов"
RU-126-REFERENCE-SYSTEM-PG,"за последний год в москве стало на 11,7% меньше наркоманов","в начале xx века развернулись опийные войны и появились первые конвенции об ограничении оборота наркотиков .
россия была одной из родоначальниц этой борьбы , и сегодня мы продолжаем борьбу с этими зависимостями .
конечно , международный день борьбы с наркоманией и наркобизнесом — не праздник , а день памяти о людях , жизни которых унесли эти пагубные пристрастия .
"
RU-126-SYSTEM-REFERENCE-BERT,"евгений брюн : « у нас естье крупное профилактическое образделение , вверх дном [unk] в прошлом году на предмет","за последний год в москве стало на 11,7% меньше наркоманов"
RU-126-REFERENCE-SYSTEM-BERT,"за последний год в москве стало на 11,7% меньше наркоманов","евгений брюн : « у нас естье крупное профилактическое образделение , вверх дном [unk] в прошлом году на предмет"
RU-661-SYSTEM-REFERENCE-PG,"повысить зарплаты , понизить пенсионный возраст , выгнать мигрантов .
они всегда уверяют , что представляют волю народа и выступают против его врагов , контролирующих систему . «
в правительстве засели предатели , ставленники мировой закулисы — надо гнать их , пока не продали страну » .
у них грубоватые манеры , они не слишком вежливы с оппонентами .
решения сложных проблем , которые они предлагают , как правило , очень простые , понятные , одношаговые , но не очень реалистичные .
","мы живем в очень интересное время, в котором абсолютно не видно будущего"
RU-661-REFERENCE-SYSTEM-PG,"мы живем в очень интересное время, в котором абсолютно не видно будущего","повысить зарплаты , понизить пенсионный возраст , выгнать мигрантов .
они всегда уверяют , что представляют волю народа и выступают против его врагов , контролирующих систему . «
в правительстве засели предатели , ставленники мировой закулисы — надо гнать их , пока не продали страну » .
у них грубоватые манеры , они не слишком вежливы с оппонентами .
решения сложных проблем , которые они предлагают , как правило , очень простые , понятные , одношаговые , но не очень реалистичные .
"
RU-661-SYSTEM-REFERENCE-BERT,популисты всегда обещают понять глубже ситуацию и перспективы развития,"мы живем в очень интересное время, в котором абсолютно не видно будущего"
RU-661-REFERENCE-SYSTEM-BERT,"мы живем в очень интересное время, в котором абсолютно не видно будущего",популисты всегда обещают понять глубже ситуацию и перспективы развития
RU-250-SYSTEM-REFERENCE-PG,"законопроект написан « в целях установления гарантий обеспечения прав и законных интересов попавших под санкции граждан рф и российских юридических лиц » , утверждает пояснительная записка .
но из текста следует , что защищает он и попавшие под санкции структуры без образования юрлица ( фонды , партнерства , товарищества , трасты ) , и даже созданные этими структурами и принадлежащие подсанкционным россиянам иностранные компании .
","депутаты пытаются защитить попавших под санкции граждан, игнорируя международное право"
RU-250-REFERENCE-SYSTEM-PG,"депутаты пытаются защитить попавших под санкции граждан, игнорируя международное право","законопроект написан « в целях установления гарантий обеспечения прав и законных интересов попавших под санкции граждан рф и российских юридических лиц » , утверждает пояснительная записка .
но из текста следует , что защищает он и попавшие под санкции структуры без образования юрлица ( фонды , партнерства , товарищества , трасты ) , и даже созданные этими структурами и принадлежащие подсанкционным россиянам иностранные компании .
"
RU-250-SYSTEM-REFERENCE-BERT,законопроект о госстроительству и законодательству одобрил заключение на внедумское происхождение инициативы,"депутаты пытаются защитить попавших под санкции граждан, игнорируя международное право"
RU-250-REFERENCE-SYSTEM-BERT,"депутаты пытаются защитить попавших под санкции граждан, игнорируя международное право",законопроект о госстроительству и законодательству одобрил заключение на внедумское происхождение инициативы
RU-589-SYSTEM-REFERENCE-PG,"« последние дни для артиста были очень неблагоприятными , - объяснил источник . -
плюс у него есть проблемы со здоровьем .
в этом году михаилу сергеевичу 70 лет , все-таки ... когда ему начали звонить журналисты после фото с его машиной , он и отшил их ... поэтому он сейчас не любит сми и неохотно даёт интервью .
вот вам и ответ » .
",артист плохо почувствовал себя прямо на дороге и поспешил в аптеку
RU-589-REFERENCE-SYSTEM-PG,артист плохо почувствовал себя прямо на дороге и поспешил в аптеку,"« последние дни для артиста были очень неблагоприятными , - объяснил источник . -
плюс у него есть проблемы со здоровьем .
в этом году михаилу сергеевичу 70 лет , все-таки ... когда ему начали звонить журналисты после фото с его машиной , он и отшил их ... поэтому он сейчас не любит сми и неохотно даёт интервью .
вот вам и ответ » .
"
RU-589-SYSTEM-REFERENCE-BERT,на фото хозяин машины вышел михаил боярский,артист плохо почувствовал себя прямо на дороге и поспешил в аптеку
RU-589-REFERENCE-SYSTEM-BERT,артист плохо почувствовал себя прямо на дороге и поспешил в аптеку,на фото хозяин машины вышел михаил боярский
RU-624-SYSTEM-REFERENCE-PG,"фильм так и называется — « диего марадона » , как назывались именами кумиров его предыдущие работы . «
сенна » , показанная на ммкф , — потрясающая история жизни и ранней смерти выдающегося бразильского гонщика айртона сенны , признанного лучшим в истории « формулы 1 » .
",легендарный футболист не проявил интереса к фильму о собственной жизни
RU-624-REFERENCE-SYSTEM-PG,легендарный футболист не проявил интереса к фильму о собственной жизни,"фильм так и называется — « диего марадона » , как назывались именами кумиров его предыдущие работы . «
сенна » , показанная на ммкф , — потрясающая история жизни и ранней смерти выдающегося бразильского гонщика айртона сенны , признанного лучшим в истории « формулы 1 » .
"
RU-624-SYSTEM-REFERENCE-BERT,"в фильме « диего марадона » снято несколько картин , в том числе и эмиром кустурицей",легендарный футболист не проявил интереса к фильму о собственной жизни
RU-624-REFERENCE-SYSTEM-BERT,легендарный футболист не проявил интереса к фильму о собственной жизни,"в фильме « диего марадона » снято несколько картин , в том числе и эмиром кустурицей"
RU-176-SYSTEM-REFERENCE-PG,"в 2013–2015 годах статистика зафиксировала — впервые после 1990 года — превышение рождаемости над смертностью .
но потом все вернулось в зону отрицательных чисел , причем с нарастающей скоростью : естественная убыль населения россии в 2016 году составила 2,3 тыс. ,
в 2017-м — сразу 135,8 тыс. ,
а в 2018-м – и вовсе 224,6 тыс .
человек .
",почему не удастся выполнить одну из главных целей майского указа президента
RU-176-REFERENCE-SYSTEM-PG,почему не удастся выполнить одну из главных целей майского указа президента,"в 2013–2015 годах статистика зафиксировала — впервые после 1990 года — превышение рождаемости над смертностью .
но потом все вернулось в зону отрицательных чисел , причем с нарастающей скоростью : естественная убыль населения россии в 2016 году составила 2,3 тыс. ,
в 2017-м — сразу 135,8 тыс. ,
а в 2018-м – и вовсе 224,6 тыс .
человек .
"
RU-176-SYSTEM-REFERENCE-BERT,"в 2016 году население страны уменьшилось на 149 тыс .
человек",почему не удастся выполнить одну из главных целей майского указа президента
RU-176-REFERENCE-SYSTEM-BERT,почему не удастся выполнить одну из главных целей майского указа президента,"в 2016 году население страны уменьшилось на 149 тыс .
человек"
RU-22-SYSTEM-REFERENCE-PG,"« власиха » после праздников от сотрудников предприятия .
войдя на склад , они обнаружили беспорядок , взломанные двери , пропажу некоторых комплектующих , которые , по данным , имеющимся у « мк » , были приготовлены для утилизации .
да , там были две-три платы , но не такие ценные , как писали в прессе , - пояснил нам один из сотрудников предприятия .
",кто и зачем на самом деле проник на охраняемое предприятие
RU-22-REFERENCE-SYSTEM-PG,кто и зачем на самом деле проник на охраняемое предприятие,"« власиха » после праздников от сотрудников предприятия .
войдя на склад , они обнаружили беспорядок , взломанные двери , пропажу некоторых комплектующих , которые , по данным , имеющимся у « мк » , были приготовлены для утилизации .
да , там были две-три платы , но не такие ценные , как писали в прессе , - пояснил нам один из сотрудников предприятия .
"
RU-22-SYSTEM-REFERENCE-BERT,"« мк » выяснил , что взломанные двери могли бы извлечь , только сдав их в пункт приема цветного металла",кто и зачем на самом деле проник на охраняемое предприятие
RU-22-REFERENCE-SYSTEM-BERT,кто и зачем на самом деле проник на охраняемое предприятие,"« мк » выяснил , что взломанные двери могли бы извлечь , только сдав их в пункт приема цветного металла"
RU-450-SYSTEM-REFERENCE-PG,"какое-то время назар провел в больнице « матросской тишины » , а потом его все-таки перевели в женский изолятор , сославшись на то , что в первую очередь в расчет надо брать физиологию .
во второй нашей публикации ( это было интервью ) назар откровенно рассказал о своей удивительной судьбе и всех жизненных перипетиях .
",нас пригласили на бракосочетание женщины и… женщины в мужском обличье
RU-450-REFERENCE-SYSTEM-PG,нас пригласили на бракосочетание женщины и… женщины в мужском обличье,"какое-то время назар провел в больнице « матросской тишины » , а потом его все-таки перевели в женский изолятор , сославшись на то , что в первую очередь в расчет надо брать физиологию .
во второй нашей публикации ( это было интервью ) назар откровенно рассказал о своей удивительной судьбе и всех жизненных перипетиях .
"
RU-450-SYSTEM-REFERENCE-BERT,"« мк » выяснил , что он успел поменять в белоруссии",нас пригласили на бракосочетание женщины и… женщины в мужском обличье
RU-450-REFERENCE-SYSTEM-BERT,нас пригласили на бракосочетание женщины и… женщины в мужском обличье,"« мк » выяснил , что он успел поменять в белоруссии"
RU-241-SYSTEM-REFERENCE-PG,"вредное пальмовое масло в продуктах , сами того не ведая .
правда , чиновники сами до конца не разберутся , опасно ли масло или нет .
например , в минздраве против « пальмы » ничего не имеют .
но главное — повышение ставки ндс неизбежно повлечет взлет цен на многие продукты питания , где используется относительно дешевая « пальма » .
как ни крути , но это веская причина , почему потребители не будут рады новым изменениям .
",отмена налоговой льготы для пальмового масла грозит повышением цен на самые дешевые продукты
RU-241-REFERENCE-SYSTEM-PG,отмена налоговой льготы для пальмового масла грозит повышением цен на самые дешевые продукты,"вредное пальмовое масло в продуктах , сами того не ведая .
правда , чиновники сами до конца не разберутся , опасно ли масло или нет .
например , в минздраве против « пальмы » ничего не имеют .
но главное — повышение ставки ндс неизбежно повлечет взлет цен на многие продукты питания , где используется относительно дешевая « пальма » .
как ни крути , но это веская причина , почему потребители не будут рады новым изменениям .
"
RU-241-SYSTEM-REFERENCE-BERT,налоговую нагрузку для пальмового масла парламентариев якобы сподвигли просьбы потребителей,отмена налоговой льготы для пальмового масла грозит повышением цен на самые дешевые продукты
RU-241-REFERENCE-SYSTEM-BERT,отмена налоговой льготы для пальмового масла грозит повышением цен на самые дешевые продукты,налоговую нагрузку для пальмового масла парламентариев якобы сподвигли просьбы потребителей
RU-488-SYSTEM-REFERENCE-PG,"засекреченные сценарии последствий расставания великобритании и ес .
этот документ ( его название « овсянка » имеет отношение не к каше , а к птице ) прогнозирует основные потери , которые может понести королевство в случае выхода из евросоюза без сделки .
","пробки, нехватка еды и лекарств, протесты, сепаратизм — цена выхода из ес"
RU-488-REFERENCE-SYSTEM-PG,"пробки, нехватка еды и лекарств, протесты, сепаратизм — цена выхода из ес","засекреченные сценарии последствий расставания великобритании и ес .
этот документ ( его название « овсянка » имеет отношение не к каше , а к птице ) прогнозирует основные потери , которые может понести королевство в случае выхода из евросоюза без сделки .
"
RU-488-SYSTEM-REFERENCE-BERT,в случае выхода из евросоюза страна будет охвачена,"пробки, нехватка еды и лекарств, протесты, сепаратизм — цена выхода из ес"
RU-488-REFERENCE-SYSTEM-BERT,"пробки, нехватка еды и лекарств, протесты, сепаратизм — цена выхода из ес",в случае выхода из евросоюза страна будет охвачена
RU-671-SYSTEM-REFERENCE-PG,"увековечит память об одном из самых кровопролитных сражений великой отечественной .
с 8 января 1942 года до 31 марта 1943 года на этом участке фронта погибло почти полтора миллиона советских солдат .
за время оккупации ржев , а также соседние города и деревни были разрушены .
",мемориал у деревни хорошево увековечит память об одном из самых кровопролитных сражений второй мировой
RU-671-REFERENCE-SYSTEM-PG,мемориал у деревни хорошево увековечит память об одном из самых кровопролитных сражений второй мировой,"увековечит память об одном из самых кровопролитных сражений великой отечественной .
с 8 января 1942 года до 31 марта 1943 года на этом участке фронта погибло почти полтора миллиона советских солдат .
за время оккупации ржев , а также соседние города и деревни были разрушены .
"
RU-671-SYSTEM-REFERENCE-BERT,"мемориальную скульптуру , которая отливает из глины в полный рост",мемориал у деревни хорошево увековечит память об одном из самых кровопролитных сражений второй мировой
RU-671-REFERENCE-SYSTEM-BERT,мемориал у деревни хорошево увековечит память об одном из самых кровопролитных сражений второй мировой,"мемориальную скульптуру , которая отливает из глины в полный рост"
RU-369-SYSTEM-REFERENCE-PG,"жизнь на льду все еще продолжается ? —
в последнее время не играл , колено побаливало .
но вот-вот собираюсь вернуться , доктор сказал , что можно попробовать .
кстати , в хоккей играть я стал не сразу .
",«открыл глаза — лежу в тарасовке и дасаев в соседях»
RU-369-REFERENCE-SYSTEM-PG,«открыл глаза — лежу в тарасовке и дасаев в соседях»,"жизнь на льду все еще продолжается ? —
в последнее время не играл , колено побаливало .
но вот-вот собираюсь вернуться , доктор сказал , что можно попробовать .
кстати , в хоккей играть я стал не сразу .
"
RU-369-SYSTEM-REFERENCE-BERT,знаменитый хоккейный тренер рассказал « мк » о своей автобиографии,«открыл глаза — лежу в тарасовке и дасаев в соседях»
RU-369-REFERENCE-SYSTEM-BERT,«открыл глаза — лежу в тарасовке и дасаев в соседях»,знаменитый хоккейный тренер рассказал « мк » о своей автобиографии
RU-348-SYSTEM-REFERENCE-PG,"незарегистрированными кандидатами подписей ( к вопросу о том , насколько эти подписи « живые » — если защищать кандидатов пришло меньше человек , чем подписалось за них , это наводит на размышления ) .
и в таком контексте — митинг можно считать провалившимся , особенно учитывая , какими способами его организовывали .
","несмотря на внушительную численность акции, для организаторов она оказалась провальной"
RU-348-REFERENCE-SYSTEM-PG,"несмотря на внушительную численность акции, для организаторов она оказалась провальной","незарегистрированными кандидатами подписей ( к вопросу о том , насколько эти подписи « живые » — если защищать кандидатов пришло меньше человек , чем подписалось за них , это наводит на размышления ) .
и в таком контексте — митинг можно считать провалившимся , особенно учитывая , какими способами его организовывали .
"
RU-348-SYSTEM-REFERENCE-BERT,"митинги и фестивали не только проходят одновременно , но и организуются по одним и тем же законам ивент - бизнеса","несмотря на внушительную численность акции, для организаторов она оказалась провальной"
RU-348-REFERENCE-SYSTEM-BERT,"несмотря на внушительную численность акции, для организаторов она оказалась провальной","митинги и фестивали не только проходят одновременно , но и организуются по одним и тем же законам ивент - бизнеса"
RU-283-SYSTEM-REFERENCE-PG,"кружевные горят и рушатся , но заменяются обычно такими же по типу домами !
краеведы утверждают : даже если не брать оазисы « частного сектора » — еще не снесенные деревни , в основном за мкад , деревянных домов в столице еще много .
но если их не беречь — это ненадолго .
сначала — о том , что же все-таки происходит с « избой на масловке » .
тут есть две новости — хорошая и плохая .
","«ставить их все на охрану — это хорошо, но что с ними потом делать?»"
RU-283-REFERENCE-SYSTEM-PG,"«ставить их все на охрану — это хорошо, но что с ними потом делать?»","кружевные горят и рушатся , но заменяются обычно такими же по типу домами !
краеведы утверждают : даже если не брать оазисы « частного сектора » — еще не снесенные деревни , в основном за мкад , деревянных домов в столице еще много .
но если их не беречь — это ненадолго .
сначала — о том , что же все-таки происходит с « избой на масловке » .
тут есть две новости — хорошая и плохая .
"
RU-283-SYSTEM-REFERENCE-BERT,верхушка айсберга деревянных домов на самом деле вряд ли дойдет,"«ставить их все на охрану — это хорошо, но что с ними потом делать?»"
RU-283-REFERENCE-SYSTEM-BERT,"«ставить их все на охрану — это хорошо, но что с ними потом делать?»",верхушка айсберга деревянных домов на самом деле вряд ли дойдет
RU-339-SYSTEM-REFERENCE-PG,"подходя к своему жилищу на улице академика виноградова , магомедбасир поскользнулся и упал с ребенком на бетонную плитку .
мальчик ударился головой о торчащий край стойки арки .
врачи доставили малыша в больницу .
там ему поставили диагноз - « черепно-мозговая травма с переломом чешуи лобной кости , перелом руки » .
","ребенок получил травмы при падении, в полиции обнаружили уголовную составляющую"
RU-339-REFERENCE-SYSTEM-PG,"ребенок получил травмы при падении, в полиции обнаружили уголовную составляющую","подходя к своему жилищу на улице академика виноградова , магомедбасир поскользнулся и упал с ребенком на бетонную плитку .
мальчик ударился головой о торчащий край стойки арки .
врачи доставили малыша в больницу .
там ему поставили диагноз - « черепно-мозговая травма с переломом чешуи лобной кости , перелом руки » .
"
RU-339-SYSTEM-REFERENCE-BERT,« мальчик ударился головой о торчащий край стойки арки,"ребенок получил травмы при падении, в полиции обнаружили уголовную составляющую"
RU-339-REFERENCE-SYSTEM-BERT,"ребенок получил травмы при падении, в полиции обнаружили уголовную составляющую",« мальчик ударился головой о торчащий край стойки арки
RU-565-SYSTEM-REFERENCE-PG,"тропинок становятся совсем остро .
все просто : дождь , голая земля , грязь , лужи и… вот уже приходится идти по асфальту , хотя порой это совсем неудобно .
однако в некоторых районах москвы особо активные жители сумели добиться асфальтирования протоптанных дорожек .
например , заботливо протоптанную тропинку на саянской улице в мае этого года закатали в асфальт .
","в идеальном мире сначала смотрят, где ходят люди, а потом асфальтируют"
RU-565-REFERENCE-SYSTEM-PG,"в идеальном мире сначала смотрят, где ходят люди, а потом асфальтируют","тропинок становятся совсем остро .
все просто : дождь , голая земля , грязь , лужи и… вот уже приходится идти по асфальту , хотя порой это совсем неудобно .
однако в некоторых районах москвы особо активные жители сумели добиться асфальтирования протоптанных дорожек .
например , заботливо протоптанную тропинку на саянской улице в мае этого года закатали в асфальт .
"
RU-565-SYSTEM-REFERENCE-BERT,"в алтуфьеве весна не стали и смело месили грязь , лишь бы сэкономить несколько минут","в идеальном мире сначала смотрят, где ходят люди, а потом асфальтируют"
RU-565-REFERENCE-SYSTEM-BERT,"в идеальном мире сначала смотрят, где ходят люди, а потом асфальтируют","в алтуфьеве весна не стали и смело месили грязь , лишь бы сэкономить несколько минут"
RU-161-SYSTEM-REFERENCE-PG,"пиротехнических власти обвинили в чп на праздновании дня независимости , возмущены и считают , что мужчин схватили по недоразумению .
между тем , в ск белоруссии утверждают , что салют , изготовленный в сергиевом посаде , был некачественным и именно это привело к жертвам – один человек погиб , десять , в том числе ребенок , ранены .
директор предприятия категорически отвергает все обвинения .
","родные и коллеги не знают, куда белопусские спецслужбы увезли максима сапронова и константина денисова"
RU-161-REFERENCE-SYSTEM-PG,"родные и коллеги не знают, куда белопусские спецслужбы увезли максима сапронова и константина денисова","пиротехнических власти обвинили в чп на праздновании дня независимости , возмущены и считают , что мужчин схватили по недоразумению .
между тем , в ск белоруссии утверждают , что салют , изготовленный в сергиевом посаде , был некачественным и именно это привело к жертвам – один человек погиб , десять , в том числе ребенок , ранены .
директор предприятия категорически отвергает все обвинения .
"
RU-161-SYSTEM-REFERENCE-BERT,"в сергиевом посаде произошла трагедия , в которой в минской комендатуре обвинили в чп","родные и коллеги не знают, куда белопусские спецслужбы увезли максима сапронова и константина денисова"
RU-161-REFERENCE-SYSTEM-BERT,"родные и коллеги не знают, куда белопусские спецслужбы увезли максима сапронова и константина денисова","в сергиевом посаде произошла трагедия , в которой в минской комендатуре обвинили в чп"
RU-696-SYSTEM-REFERENCE-PG,"указе президента .
это в первую очередь развитие производств , создание новых рабочих мест , привлечение инвестиций . «
для нас ключевым является экономика .
по текущему году плюс 8 % идем по бюджету — а он у нас 750 миллиардов рублей .
такая прибавка каждый год для нас стратегически важна » , — сказал андрей воробьев .
в области открываются новые предприятия .
в частности — немецкий завод « мерседес » , итальянские партнеры удвоили производство в солнечногорске .
","в регионе открываются новые предприятия, создаются рабочие места и реализуются социальные программы"
RU-696-REFERENCE-SYSTEM-PG,"в регионе открываются новые предприятия, создаются рабочие места и реализуются социальные программы","указе президента .
это в первую очередь развитие производств , создание новых рабочих мест , привлечение инвестиций . «
для нас ключевым является экономика .
по текущему году плюс 8 % идем по бюджету — а он у нас 750 миллиардов рублей .
такая прибавка каждый год для нас стратегически важна » , — сказал андрей воробьев .
в области открываются новые предприятия .
в частности — немецкий завод « мерседес » , итальянские партнеры удвоили производство в солнечногорске .
"
RU-696-SYSTEM-REFERENCE-BERT,президент московской области андрей воробьев рассказал « мк » о планах по строительству московской области,"в регионе открываются новые предприятия, создаются рабочие места и реализуются социальные программы"
RU-696-REFERENCE-SYSTEM-BERT,"в регионе открываются новые предприятия, создаются рабочие места и реализуются социальные программы",президент московской области андрей воробьев рассказал « мк » о планах по строительству московской области
RU-141-SYSTEM-REFERENCE-PG,"начнем с конца .
церемония вручения « инновации » , которая проходила в дождливый вечер под ажурными сводами павильонов , чудом сохранившихся со времен всероссийской промышленно-художественной выставки 1896 года .
недавно отреставрированные стальные конструкции конца хiх века , наспех покрытые тентом , не слишком хорошо защищали участников и зрителей церемонии .
музыканты симфонического оркестра и оперные певцы , выступавшие на вручении , кутали инструменты в пледы , а себя — в теплые куртки .
",в истории известной премии в области современного искусства случился крутой поворот
RU-141-REFERENCE-SYSTEM-PG,в истории известной премии в области современного искусства случился крутой поворот,"начнем с конца .
церемония вручения « инновации » , которая проходила в дождливый вечер под ажурными сводами павильонов , чудом сохранившихся со времен всероссийской промышленно-художественной выставки 1896 года .
недавно отреставрированные стальные конструкции конца хiх века , наспех покрытые тентом , не слишком хорошо защищали участников и зрителей церемонии .
музыканты симфонического оркестра и оперные певцы , выступавшие на вручении , кутали инструменты в пледы , а себя — в теплые куртки .
"
